product url,product name,product price,rating,number of reviews,asin,description,manufacturer,product description
https://www.amazon.in//Half-Moon-Waterproof-Laptop-Backpack/dp/B09QM9N1B3/ref=sr_1_45?keywords=bags&qid=1675442625&sr=8-45,Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls  ,3.6,343,B09QM9N1B3,"SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfortCOMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men? and women?PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 45 cm X 31 cm X 22 cm; INTERNAL ORGANISER: This backpack features an Internal Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items.OTHER FEATURES: Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etcWater Resistance Level: Water Resistant; Pocket Description: Utility Pocket; Pattern Name: Solid; Age Range Description: Adult; Compartment Description: Up To 17 Inches",Half_Moon,"FEATURES: DURABLE MATERIAL: Made with strong polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men and women; COMFY & STURDY: Its padded, adjustable shoulder straps do not put pressure on the shoulders. Foamed padded top handle is easy on your palm and fingers; DURABLE AND LIGHT WEIGHT MATERIAL: Made with strong yet light weight polyester fabric with heavy zippers; INTERNAL ORGANISER: This backpack features an Internal Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items; LOTS OF STORAGE SPACE & POCKETS: One separate Padded laptop compartment. Multiple compartments can store lots of stuff, that too organised.",
https://www.amazon.in//PETRICE-Multifunctional-Travel-Makeup-Organiser/dp/B07W22LC2D/ref=sr_1_46?keywords=bags&qid=1675442625&sr=8-46,PETRICE Multifunctional Travel Bag Extra Large Makeup Organiser with Hook (Navy Blue)  ,4.2,1772,B07W22LC2D,,,,
https://www.amazon.in//Nivia-5183-Polyester-Duffle-Medium/dp/B071KNXQ7Y/ref=sr_1_47?keywords=bags&qid=1675442625&sr=8-47,NIVIA Beast Gym Bag-4 Polyester/Unisex Gym Bags/Shoulder Bag for Men & Women with Separate Shoes Compartment/Carry Gym Accessories/Fitness Bag/Sports & Travel Bag/Sports Kit (Black)  ,4.2,3671,B071KNXQ7Y,,,,
https://www.amazon.in//Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_48?keywords=bags&qid=1675442625&sr=8-48,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey)  ,4.2,1482,B0895ZZHKK,,,,
https://www.amazon.in//Genie-Glitter-Backpack-Women-compartments/dp/B097JHQH13/ref=sr_1_49?keywords=bags&qid=1675442625&sr=8-49,"Genie Glitter Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.  ",4.3,303,B097JHQH13,"Made with High Quality fabric. Outer material: Nylon Twill - Soft, Durable and Water Resistant. Capacity: 36 liters, Dimensions: 48 x 33 x 23 cm Warranty: 12 months3 Spacious compartment: Store your Books, Stationary, Accessories, Lunch boxes, etc. It will store plenty of items. Laptop Sleeve: Ensure that your laptop is stored separately and Securely! Organizer: Keep every single item separately in an arranged manner, with the help of our organizer. 2 side pocket: For holding water bottle, clipping pens or pencil or storing other items. 1 Front Pocket: Easily accessible. To keep all your essentials such as wallet, ticket, cosmetics.Easy grab padded handle: For added comfort and convinience to hold the bag. Padded and Ergonomic Shoulder Straps: There is padded back mesh and ergonomic straps that gives extra spine and shoulder support and helps in minimizing the load after carrying the bag through a busy day at campus.This women's backpack can be carried to work, college, school, for a day out or even while you are travelling!Light Weight yet Durable to resist the weight of textbooks, stationary, lunch boxes. Can store all your college or office stationary, without any hassle.Stylish & Cute: This bag is designed for those Millennials and GenZ, who aren't afraid to compromise on Utility or Fashion! It is a perfect, small bag to carry all the daily essentials while using it as a trendy accessory, or a travel bag or as a college backpack.",Safari,"How do you describe a Perfect Backpack? Spacious enough to carry a lot of stuff, yet Light Weight! Padded Laptop Sleeve to keep it secure and sound. Multiple Pockets to segregate all the items and keep it easily accessible. An Organizer to keep your each and every school supplies in an arranged manner. Side Pocket to keep the Water Bottle. Water Resistant exteriors to keep all your worries at bay and lastly, latest and trendy design to keep those ""Cute Bagpack"" compliment coming in! Yes. We have that Perfect Bag for you, in our Genie store. Bringing you a cute, stylish and trendy design, Genie Glitter School Bag.",
https://www.amazon.in//Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_50?keywords=bags&qid=1675442625&sr=8-50,Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys & Girls with 17.3inch Laptop Compartment & Rain cover  ,4.1,904,B08PSX1LN9,"SPECIAL FEATURES : Back Padding, Chest Strap, Earphone Cord Support, Unique Design, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Padded Shoulder Strap , Breathable Mesh etc.; Closure Type: Zipper; Age Range Description: Adult; Color Name: Navy Blue; Closure Type: Zipper; Age Range Description: AdultCompartment Description: Up To 17 InchesPattern Name: Solid",AB Amazing Bags,"This Rucksack backpack ensures complete safety to your 17.3 inch laptop with high quality build and a wide range of built-in features, With a Dual Side Pocket In the inside of the bag, featuring protective padding, you can rest assured that the laptop inside it will be well cushioned from any accidents caused when you bump into any surface. As it is made of nylon, can withstand abrasions and is long lasting. Chest Strap, Hip Belt, Straight Shaped Straps structure which fits on your shoulders very comfortably makes you lift heavy objects easily. A Front Pocket with an Organizer helps you store your small essentials. It also features Reflector Logo, Rain cover and Reflector patch which is highly useful for motorists, cyclists, walking at night. It also features an Earphone Cord Support which very useful for long travelers. The inner material is made of polyester. This backpack is also water-resistant.",
https://www.amazon.in//gp/bestsellers/electronics/1389022031/ref=sr_bs_18_1389022031_1,"SIDRUM WF-18 DSLR/SLR Camera Shoulder Bag Case with Adjustable Shoulder Strap & Rain Cover, Compatible for Nikon, Canon, Sony Mirrorless Cameras - Waterproof - Breathable - Anti Shock (Orange-Black)  ",4.4,811,B09P74TZY8,,,,
https://www.amazon.in//Lavie-Spring-Summer-Womens-Sling/dp/B081KGQ3M4/ref=sr_1_52?keywords=bags&qid=1675442625&sr=8-52,Lavie Women's Medium Mamo Dome Sling Bag | Ladies Purse Handbag | Crossbody Sling Strap  ,4.0,1372,B081KGQ3M4,"Made in premium quality faux leather - 23cm length x 10 cm width x 19 cm height1 main compartment with a flap over top zip closure, 1 internal slip pocket and 1 zippered back pocketLight-weight shoulder bags, with gold hardware and an edgy look, it is a comfortable carryStylish sling bag for women for all occasions; adjustable cross-body sling strap for convenience and comfortable carryThere might be minor color variation between actual product and image shown on screen due to lighting on the photography",Bagzone Lifestyle Pvt Ltd,,
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyMzM5NzE4Nzk2NTEwNjc6MTY3NTQ0MjYyNTpzcF9idGY6MjAxMDcxMDUzOTEyOTg6OjA6Og&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_53_sspa%3Fkeywords%3Dbags%26qid%3D1675442625%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Black)  ",5.0,9,B0BR1D4SL1,"Care Instructions: Wipe with Damp ClothPlease reach out to our customer care at +91 8691800800 or email at customercare@uppercase.co.in for warranty registration and any query regarding the product.Handcrafted with care and made up of premium quality robust materialPadded laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Front access pocket for you to easily carry important small items with a bottle holder on the sideWrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In PocketGRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty",Acefour Accessories Pvt. Ltd.,"Designed for good - A promise of sustainable and ethical production: uppercase is committed to partnering with you in building a world more beautiful. All our products are made from sustainable materials and are GRS (Global Recycle Standard) certified. GRS is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596). Not only that, but our manufacturing processes also conform to the highest and most stringent GRS criteria. We ensure fixed working hours, minimum wages, and no child labor. We maintain strict standards in factory safety, energy management, and waste disposal management. We do not use any restricted or harmful chemicals.",
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToyMzM5NzE4Nzk2NTEwNjc6MTY3NTQ0MjYyNTpzcF9idGY6MjAxMDQxNDAyNjQyOTg6OjA6Og&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_54_sspa%3Fkeywords%3Dbags%26qid%3D1675442625%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack  ,3.5,10,B0BP1QM6W5,"Made with strong and premium 450D PolyesterMax padded 15.4"" Laptop compartmentCool and stylish looksUnique front quick access mesh pocketsLarge front pocket for extra convenience",Backpack International Pvt Ltd,"Made with strong and premium 450D Polyester Max padded 15.4"" Laptop compartment Cool and stylish looks Unique front quick access mesh pockets Large front pocket for extra convenience Available in smart colors",
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo1NTMyMzI2NjU4MTUxODY1OjE2NzU0NDI2Mjc6c3BfYXRmX25leHQ6MjAxMTU4MjY5MzQ3OTg6OjA6Og&url=%2FBackpack-Capacity-Water-resistant-Multi-pocket-Business%2Fdp%2FB0B6FK9ZZG%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dbags%26qid%3D1675442627%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Arctic Hunter Laptop Bag,Casual Backpack 30L Large Capacity Laptop Bag with 15.6"" Laptop Pocket Water-resistant,Multi-pocket School Travel Business Bag with USB Charging Port for Men/Women,Black  ",4.5,34,B0B6FK9ZZG,,,,
